chunk_id,kind,entity_type,source_kb,source_file,product_layer,text_len,name
edge:implements:458,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/medsiglip_448.md,tumor_board,140,arbiter_model:medsiglip_448 -[implements]-> arbiter_layer:l3_evidence_retriever
edge:implements:459,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/monai_detector_heuristic.md,tumor_board,159,arbiter_model:monai_detector_heuristic -[implements]-> arbiter_layer:l3_evidence
edge:implements:460,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/nsclc_lung_heuristic_v0.md,tumor_board,185,arbiter_model:nsclc_lung_heuristic_v0 -[implements]-> arbiter_layer:l3_evidence_
edge:implements:461,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/report_parser_clinicalbert_v1.md,tumor_board,160,arbiter_model:report_parser_clinicalbert_v1 -[implements]-> arbiter_layer:l2_inp
edge:implements:462,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/siglip_base_patch16_224.md,tumor_board,190,arbiter_model:siglip_base_patch16_224 -[implements]-> arbiter_layer:l3_evidence_
edge:implements:463,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/therapy_nccn_lite.md,tumor_board,138,arbiter_model:therapy_nccn_lite -[implements]-> arbiter_layer:l4a_generator
edge:implements:464,edge,edge_implements,v3_0_0,scientist-monai-moat/docs/model_cards/txgemma_9b_chat.md,tumor_board,151,arbiter_model:txgemma_9b_chat -[implements]-> arbiter_layer:l4a_generator
edge:governed_by:465,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/biopsy_medsiglip_probe.md,tumor_board,150,arbiter_model:biopsy_medsiglip_probe -[governed_by]-> regulatory_posture:oncolog
edge:governed_by:466,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/errata.md,tumor_board,148,arbiter_model:errata -[governed_by]-> regulatory_posture:oncology_arbiter_ruo
edge:governed_by:467,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/frontend_spa.md,tumor_board,137,arbiter_model:frontend_spa -[governed_by]-> regulatory_posture:oncology_arbiter_
edge:governed_by:468,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/medgemma_1_27b.md,tumor_board,174,arbiter_model:medgemma_1_27b -[governed_by]-> regulatory_posture:oncology_arbite
edge:governed_by:469,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/medgemma_1_5_4b.md,tumor_board,149,arbiter_model:medgemma_1_5_4b -[governed_by]-> regulatory_posture:oncology_arbit
edge:governed_by:470,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/medsiglip_448.md,tumor_board,144,arbiter_model:medsiglip_448 -[governed_by]-> regulatory_posture:oncology_arbiter
edge:governed_by:471,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/monai_detector_heuristic.md,tumor_board,152,arbiter_model:monai_detector_heuristic -[governed_by]-> regulatory_posture:oncol
edge:governed_by:472,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/nsclc_lung_heuristic_v0.md,tumor_board,179,arbiter_model:nsclc_lung_heuristic_v0 -[governed_by]-> regulatory_posture:oncolo
edge:governed_by:473,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/report_parser_clinicalbert_v1.md,tumor_board,152,arbiter_model:report_parser_clinicalbert_v1 -[governed_by]-> regulatory_posture:
edge:governed_by:474,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/siglip_base_patch16_224.md,tumor_board,184,arbiter_model:siglip_base_patch16_224 -[governed_by]-> regulatory_posture:oncolo
edge:governed_by:475,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/therapy_nccn_lite.md,tumor_board,154,arbiter_model:therapy_nccn_lite -[governed_by]-> regulatory_posture:oncology_arb
edge:governed_by:476,edge,edge_governed_by,v3_0_0,scientist-monai-moat/docs/model_cards/txgemma_9b_chat.md,tumor_board,169,arbiter_model:txgemma_9b_chat -[governed_by]-> regulatory_posture:oncology_arbit
edge:governed_by:477,edge,edge_governed_by,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,159,claim:ct_03_latify -[governed_by]-> gov:latify_quarantined
edge:governed_by:478,edge,edge_governed_by,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,113,claim:dl_05_latify -[governed_by]-> gov:latify_quarantined
edge:governed_by:479,edge,edge_governed_by,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,125,claim:pc_06_latify -[governed_by]-> gov:latify_quarantined
edge:governed_by:480,edge,edge_governed_by,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,162,claim:dl_07_ddr -[governed_by]-> gov:dl_07_quarantined
edge:governed_by:481,edge,edge_governed_by,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,176,claim:pc_02_prediction -[governed_by]-> gov:pc_02_downgraded
edge:serves:482,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,104,endpoint_ref:POST /agents/synthetic_lethality -[serves]-> arbiter_layer:l5_arbit
edge:serves:483,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,106,endpoint_ref:POST /guidance/synthetic_lethality -[serves]-> arbiter_layer:l5_arb
edge:serves:484,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,95,endpoint_ref:POST /break-crc/fit-gap -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:485,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,103,endpoint_ref:POST /mss-crc/io-permissiveness -[serves]-> arbiter_layer:l5_arbite
edge:serves:486,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,94,endpoint_ref:POST /ceacam5/strategy -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:487,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,96,endpoint_ref:POST /sl-bridge/evaluate -[serves]-> arbiter_layer:l5_arbiter_outpu
edge:serves:488,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,101,endpoint_ref:POST /matching-rules/evaluate -[serves]-> arbiter_layer:l5_arbiter_
edge:serves:489,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,94,endpoint_ref:GET /governance/status -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:490,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,94,endpoint_ref:POST /stc1010/position -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:491,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,92,endpoint_ref:POST /brief/programs -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:492,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,93,endpoint_ref:POST /regonivo/decode -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:493,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,94,endpoint_ref:GET /stc1010/canonical -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:494,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,83,endpoint_ref:GET /health -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:495,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,96,endpoint_ref:GET /canonical-break-crc -[serves]-> arbiter_layer:l5_arbiter_outpu
edge:serves:496,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,93,endpoint_ref:GET /evidence-anchors -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:497,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,98,endpoint_ref:GET /governance-guardrails -[serves]-> arbiter_layer:l5_arbiter_out
edge:serves:498,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,91,endpoint_ref:POST /full-pipeline -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:499,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/therapy_fit_bundle_routes.py,platform,84,endpoint_ref:POST /bundle -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:500,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/brain_met_routes.py,platform,84,endpoint_ref:POST /assess -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:501,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,92,endpoint_ref:POST /ceacam5/decode -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:502,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,90,endpoint_ref:POST /ddr/evaluate -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:503,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,90,endpoint_ref:POST /escapemap/ov -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:504,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,94,endpoint_ref:GET /canonical/vectors -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:505,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,97,endpoint_ref:GET /epidemiology/ceacam5 -[serves]-> arbiter_layer:l5_arbiter_outp
edge:serves:506,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,83,endpoint_ref:POST /match -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:507,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,90,endpoint_ref:POST /mss-crc-scan -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:508,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,83,endpoint_ref:GET /status -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:509,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,85,endpoint_ref:GET /{nct_id} -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:510,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/ayesha_bundle_routes.py,platform,86,endpoint_ref:GET /scenarios -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:511,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,95,endpoint_ref:POST /chat/{partner_id} -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:512,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,97,endpoint_ref:GET /history/{session_id} -[serves]-> arbiter_layer:l5_arbiter_outp
edge:serves:513,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,95,endpoint_ref:GET /sessions/{user_id} -[serves]-> arbiter_layer:l5_arbiter_output
edge:serves:514,edge,edge_serves,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,86,endpoint_ref:POST /evaluate -[serves]-> arbiter_layer:l5_arbiter_output
edge:owns:515,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,118,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_atr_evidence_matrix_v2
edge:owns:516,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,114,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_bosutinib_checkpoin
edge:owns:517,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,124,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_axis_
edge:owns:518,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,127,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_cbiop
edge:owns:519,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,122,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_mbd4_
edge:owns:520,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,128,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_pubme
edge:owns:521,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,125,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_sl_ag
edge:owns:522,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,124,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_ucec_
edge:owns:523,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,123,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_wrn_s
edge:owns:524,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,121,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_gdsc2
edge:owns:525,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,136,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_parp1
edge:owns:526,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,136,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_parp_
edge:owns:527,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,121,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_canon
edge:owns:528,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,150,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_ceral
edge:owns:529,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,125,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_final
edge:owns:530,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,106,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_00_RE
edge:owns:531,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,103,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_READM
edge:owns:532,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,125,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_SUPPL
edge:owns:533,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,117,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_RECON
edge:owns:534,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,102,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_BUILD
edge:owns:535,edge,edge_owns,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,107,brief_program:brief-2 -[owns]-> sl_evidence_record:mbd4_mbd4_parp_response_manus
edge:mechanism_edge:536,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,98,drug:adavosertib -[mechanism_edge]-> axis8d:ddr
edge:mechanism_edge:537,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:ceralasertib -[mechanism_edge]-> axis8d:ddr
edge:mechanism_edge:538,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,94,drug:niraparib -[mechanism_edge]-> axis8d:ddr
edge:mechanism_edge:539,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,92,drug:olaparib -[mechanism_edge]-> axis8d:ddr
edge:mechanism_edge:540,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,98,drug:talazoparib -[mechanism_edge]-> axis8d:ddr
edge:mechanism_edge:541,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:pembrolizumab -[mechanism_edge]-> axis8d:io
edge:mechanism_edge:542,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,92,drug:nivolumab -[mechanism_edge]-> axis8d:io
edge:mechanism_edge:543,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,98,drug:atezolizumab -[mechanism_edge]-> axis8d:io
edge:mechanism_edge:544,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,94,drug:durvalumab -[mechanism_edge]-> axis8d:io
edge:mechanism_edge:545,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:encorafenib -[mechanism_edge]-> axis8d:mapk
edge:mechanism_edge:546,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:cobimetinib -[mechanism_edge]-> axis8d:mapk
edge:mechanism_edge:547,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:bevacizumab -[mechanism_edge]-> axis8d:vegf
edge:mechanism_edge:548,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,100,drug:trastuzumab -[mechanism_edge]-> axis8d:her2
edge:mechanism_edge:549,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::axis_to_drugs (canonical MOA mapping from CRISPRO ranker),biology_intelligence,98,drug:pertuzumab -[mechanism_edge]-> axis8d:her2
edge:resistance_edge:550,edge,edge_resistance_edge,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,137,gov:sc_001_active_conflict -[resistance_edge]-> variant:BRAF_V600E
edge:resistance_edge:551,edge,edge_resistance_edge,v3_0_0,kb_planner_lib.py::GOVERNANCE_ITEMS,portfolio,133,gov:gbm_zeb1_closed -[resistance_edge]-> axis8d:io
edge:resistance_edge:552,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_detection_service.py,platform,186,code_module:api/services/resistance_detection_service.py -[resistance_edge]-> ax
edge:resistance_edge:553,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_detection_service.py,platform,188,code_module:api/services/resistance_detection_service.py -[resistance_edge]-> ax
edge:resistance_edge:554,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_prophet_service.py,platform,174,code_module:api/services/resistance_prophet_service.py -[resistance_edge]-> axis
edge:resistance_edge:555,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_prophet_service.py,platform,176,code_module:api/services/resistance_prophet_service.py -[resistance_edge]-> axis
edge:resistance_edge:556,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_playbook_service.py,platform,182,code_module:api/services/resistance_playbook_service.py -[resistance_edge]-> axi
edge:resistance_edge:557,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_playbook_service.py,platform,184,code_module:api/services/resistance_playbook_service.py -[resistance_edge]-> axi
edge:resistance_edge:558,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_evidence_tiers.py,platform,171,code_module:api/services/resistance_evidence_tiers.py -[resistance_edge]-> axis8
edge:resistance_edge:559,edge,edge_resistance_edge,v3_0_0,crispro-backend-v2/api/services/resistance_evidence_tiers.py,platform,173,code_module:api/services/resistance_evidence_tiers.py -[resistance_edge]-> axis8
edge:resistance_edge:560,edge,edge_resistance_edge,v3_0_0,Synthetic-Lethality/docs/manuscripts/refs/section61_antigen_escape_refs.json,biology_intelligence,140,sl_evidence_record:doc_section61_antigen_escape_refs -[resistance_edge]-> axis8d
edge:mechanism_edge:561,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::drug_to_variant (canonical mechanism table),biology_intelligence,138,drug:encorafenib -[mechanism_edge]-> variant:BRAF_V600E
edge:mechanism_edge:562,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::drug_to_variant (canonical mechanism table),biology_intelligence,115,drug:ceralasertib -[mechanism_edge]-> variant:TP53_R175H
edge:mechanism_edge:563,edge,edge_mechanism_edge,v3_0_0,kb_planner_lib.py::drug_to_variant (canonical mechanism table),biology_intelligence,115,drug:adavosertib -[mechanism_edge]-> variant:TP53_R175H
edge:governed_by:564,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,108,brief_program:brief-1 -[governed_by]-> gov:path_a_locked
edge:governed_by:565,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,108,brief_program:brief-4 -[governed_by]-> gov:path_a_locked
edge:governed_by:566,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,108,brief_program:brief-3 -[governed_by]-> gov:path_a_locked
edge:governed_by:567,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/program_brief_sl.json,interception,108,brief_program:brief-2 -[governed_by]-> gov:path_a_locked
edge:governed_by:568,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,116,arbiter_layer:l1_gateway -[governed_by]-> regulatory_posture:oncology_arbiter_ru
edge:governed_by:569,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,125,arbiter_layer:l2_input_normalizer -[governed_by]-> regulatory_posture:oncology_a
edge:governed_by:570,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,127,arbiter_layer:l3_evidence_retriever -[governed_by]-> regulatory_posture:oncology
edge:governed_by:571,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,119,arbiter_layer:l4a_generator -[governed_by]-> regulatory_posture:oncology_arbiter
edge:governed_by:572,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,120,arbiter_layer:l4b_reflection -[governed_by]-> regulatory_posture:oncology_arbite
edge:governed_by:573,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,116,arbiter_layer:l4c_ranker -[governed_by]-> regulatory_posture:oncology_arbiter_ru
edge:governed_by:574,edge,edge_governed_by,v3_0_0,scientist-monai-moat/README.md,tumor_board,123,arbiter_layer:l5_arbiter_output -[governed_by]-> regulatory_posture:oncology_arb
edge:derived_from:575,edge,edge_derived_from,v3_0_0,crispro-knowledge-base/crispro_kg_v2/,insilico_trials,128,trial:NCT05450692 -[derived_from]-> code_module:crispro_kg_v2/kg_modules/trials_
edge:governed_by:576,edge,edge_governed_by,v3_0_0,Brenus/formula_governance/PATH_A_APPROVAL.md,portfolio,191,claim:ct_01_formula -[governed_by]-> gov:path_a_locked
edge:governed_by:577,edge,edge_governed_by,v3_0_0,Brenus/formula_governance/PATH_A_APPROVAL.md,portfolio,162,claim:ct_02_formula -[governed_by]-> gov:path_a_locked
edge:governed_by:578,edge,edge_governed_by,v3_0_0,Brenus/formula_governance/PATH_A_APPROVAL.md,portfolio,140,claim:dl_03_formula -[governed_by]-> gov:path_a_locked
edge:governed_by:579,edge,edge_governed_by,v3_0_0,Brenus/formula_governance/PATH_A_APPROVAL.md,portfolio,142,claim:pc_05_formula -[governed_by]-> gov:path_a_locked
edge:governed_by:580,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_capability_kb/program_brief_sl.json,interception,147,brief_program:brief-1 -[governed_by]-> sl_tier:COMPUTATIONAL_HYPOTHESIS
edge:governed_by:581,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_capability_kb/program_brief_sl.json,interception,147,brief_program:brief-3 -[governed_by]-> sl_tier:COMPUTATIONAL_HYPOTHESIS
edge:governed_by:582,edge,edge_governed_by,v3_0_0,crispro-knowledge-base/crispro_capability_kb/program_brief_sl.json,interception,147,brief_program:brief-4 -[governed_by]-> sl_tier:COMPUTATIONAL_HYPOTHESIS
capability:CAP_01,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,859,8D Patient Vector Construction
capability:CAP_02,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,insilico_trials,803,Mechanism Fit Engine (PATH A)
capability:CAP_03,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,insilico_trials,598,Trial Vector Library
capability:CAP_04,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,interception,1223,Target-Lock (Metastasis Driver Identification)
capability:CAP_05,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,511,SL Therapy Bridge v3
capability:CAP_06,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,794,BRIEF Program Asset Generation
capability:CAP_07,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,747,EscapeMap (Bevacizumab Biomarker Stratification)
capability:CAP_08,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,insilico_trials,707,Two-Gate Patient Selection Framework
capability:CAP_09,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,insilico_trials,557,Vector-Scalpel Biomarker Ranking
capability:CAP_10,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,tumor_board,649,Holistic Score Engine
capability:CAP_02_algorithm_detail,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,insilico_trials,5191,Mechanism Fit Scoring — PATH A Engine
capability:CAP_04_algorithm_detail,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,interception,3201,Target-Lock Scoring Engine (Layer 1)
capability:CAP_06_algorithm_detail,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,6000,BRIEF Program Asset Generation
capability:CAP_05_bridge_detail,capability,capability,kg_v2,crispro_kg_v2/kg_modules/capability_registry.json,biology_intelligence,4128,SL Therapy Bridge v3
